message,label,source
Buy1 Get1 FREE with Lenskart Gold Membership. Explore latest Oversized Eyeglasses Collection in Metals & Acetates for Modern Retro Vibe! TnC Visit lskt.me/JRE,1,india_telecom_sms
Rs.250 credited as FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store. Valid till 18th Apr 2021. Click bit.ly/3mGelS6 for TnC,1,india_telecom_sms
If we have issues with MDC site we need to write mail to Steve mullan and engage Dxc through mail,0,india_telecom_sms
Okay thank you for the updateÃ°ÂÂÂ,0,india_telecom_sms
"Content Dhamaka Offer! Get access to SONYLiv, EROSnow and 16+ OTTs on Airtel Xstream App at Rs149 for 30 Days. i.airtel.in/RC149",1,india_telecom_sms
"I have tried .. was able talk to Sakti. Line was very clear. Earlier experience might be a technical issue.However, have asked the team to be attentive..",0,india_telecom_sms
"Thank you for being a valued STYLE UNION customer. Hope you are happy with your purchase. To view your E-Receipt, Click http://bl1.in/DRcphrbvaa STYLUN",1,india_telecom_sms
Sat and Sunday updates on this individual tickets ?,0,india_telecom_sms
I hope this stock hits the upper circuit again tomorrow,0,india_telecom_sms
"Mic Drop Offer- only for 24 hours! Wynk Premium now @Rs 299 for 12 months. Get unlimited downloads, Hello Tunes & ad-free music. Get now https://open.wynk.in/PI2-299",1,india_telecom_sms
"Previously strong in-house stock, shame I didn't buy it",0,india_telecom_sms
Although it may not be that favorable the chances of a Fed rate cut in September are still quite high due to the rising unemployment rate,0,india_telecom_sms
"Best offers for you 1 839=UL call 2GB/D,84D 2 779=UL CL 1.5GB/D,90D 3 719=UL CL 1.5GB/D,84D 4 359=UL CL 2.5GB/D,1M 5 999=UL CL 2.5GB/D,84D 6 699=UL call 3GB/D,56D 7 549=ULCL 2GB/D,56D 8 2999=UL CL 2GB/D, 1Y 9 299=UL call 2GB/D,28D To check your balance, validity, call tariff and best recharges, dial *121*51# or download Airtel Thanks App, click www.airtel.in/5/LBNV",1,india_telecom_sms
This can be considered the rebound phase after holding the support level,0,india_telecom_sms
I can't even operate skype,0,india_telecom_sms
"Hi, we saw that you could not complete your recharge. You can now try again to recharge your Airtel number. Click now i.airtel.in/RechargeNow",1,india_telecom_sms
"Alert! Your Vi Unlimited pack EXPIRES in 6 Days. Recharge with best offers: bit.ly/Vi121NAT 1)299:5GB+4GB/D+UL,28D 2)699:4GB/D+UL,84D",1,india_telecom_sms
Ã Â¤ÂµÃ Â¤Â¿Ã Â¤ÂÃ Â¤Â¯ Ã Â¤Â¬Ã Â¤ÂÃ Â¤Â¾Ã Â¤Â,0,india_telecom_sms
The Psychology of Trends,0,india_telecom_sms
So we don't have power to operate,0,india_telecom_sms
Yes KK,0,india_telecom_sms
Can you give me some suggestions?,0,india_telecom_sms
I've already sold and will wait for the Professor's stock recommendations this afternoon,0,india_telecom_sms
"Weekend Deals at SMART POINT Store,B1G1 B Natural Mix Fruit/Guava Juice,Save Rs 25 on Liril Lime Soap/Cinthol Cool Deo Soap 125gX3,Click bit.ly/386b2Ln T&C",1,india_telecom_sms
"Every Click is rewarding when u shop at Pantaloons! Click tlux.in/mkFkj & Get EXTRA Rs750 OFF on your shopping, Use Code: PT750 TC. on shopping of Rs3499",1,india_telecom_sms
"If you are not satisfied with your current returns, or you are suffering from serious losses, there may be the following reasons",0,india_telecom_sms
The market weakening now is an opportunity for us,0,india_telecom_sms
The Hindenburg report hasn't had a significant impact on the broader market,0,india_telecom_sms
"Wednesday Bonus deals at JioMart,Bangalore! Tomato Rs 12/Kg,Mango Totapuri Rs 19/Kg,Bottle Gourd Rs 19/Kg,Click bit.ly/3dnWQ5D or visit SMART Superstore/SMART Point Store,valid on 30 June T&C",1,india_telecom_sms
Sure jerold,0,india_telecom_sms
I will try through mobile,0,india_telecom_sms
Notice,0,india_telecom_sms
"First 30 days FREE of any new Airtel service, just for YOU! Just upgrade to Airtel Black & get OTT + TV Channels + Superfast WiFi. i.airtel.in/blackPreDSL",1,india_telecom_sms
Good for next time ????,0,india_telecom_sms
"Watch Scam 2003 for free! Your 30 days of FREE Airtel Xstream Play access is NOW ACTIVE! Get 15+ OTTs - Sony Live, LionsgatePlay, Fancode & more! Limited time offer. Click Below! open.airtelxstream.in/WatchForFree-sms",1,india_telecom_sms
"Pack on 8089XXX424 will expire soon! Get free access to 1 channel on Airtel Xstream App, 1.5GB/day, UL calls for 84 days at Rs719. i.airtel.in/RechargeNow",1,india_telecom_sms
And tell them that it's already approved by Ranganatha sir.. and also we have email approved,0,india_telecom_sms
"Biggest Karwa Chauth Offer@ VISHAL MEGA MART Sugar 1kg-Rs9 ONLY TODAY! + FREE GIFT-VIP Trolley, Duffle Bag + 7.5% SBI Cashback TnC",1,india_telecom_sms
"Team, I may login little late, got stuck in temple",0,india_telecom_sms
"Congrats, Get Credit Limit up to Rs 4 lakh on American Express Membership Rewards(R) credit card. T&C Apply. Click- http://1kx.in/3DF3kO Team PB",1,india_telecom_sms
Covid cases & lockdown updates - Stay safe & get LIVE news with Manorama news on Vi Movies & TV app! Click bit.ly/Vi-moviess,1,india_telecom_sms
It was for testing purpose. Most of the fields are dummy. However today Dodda reddy sink up with Sai Geetha for correct purpose and procedure. I will co ordinate with Dodda and will create the Document,0,india_telecom_sms
Congralutation! Unlimited Calls 1.5GB/day along with 100 SMS/day has been credited in your account for 28 days. For more best offers call 505,1,india_telecom_sms
Although there has been a recovery it has not been ideal,0,india_telecom_sms
"If I let you bet on me now, betting that I will win the Olympic long-distance running championship, would you dare to betÃ¢ÂÂ",0,india_telecom_sms
2 site handover sare happening,0,india_telecom_sms
However this doesn't affect Reliance Industries' ranking,0,india_telecom_sms
IRFC,0,india_telecom_sms
It has already risen over 7% and reached our second target price,0,india_telecom_sms
Lenskart Diwali Sale! Enjoy Buy 1 Get 1 Free with upto 40% Off on your favourite styles.TnC Shop at lskt.me/z4 or Visit your nearest store lskt.me/u4 now!,1,india_telecom_sms
"Yes, but the assistant said yesterday that he would share the technology tomorrow night.",0,india_telecom_sms
"Welcome to Vi Karnataka . Stay connected with Vi network while you roam. Enjoy free incoming calls on your Mobile number. Outgoing Calls & data will be charged as per your tariff. However if you are on an Unlimited pack, you also enjoy free outgoing calls as well as Data (as per quota), anywhere in India. Please enable Data Roaming to enjoy our superior Data experience. For free ROAMING PROFILE caller tunes, click bit.ly/ROAMi",1,india_telecom_sms
Is there any small Light in touchpad ?,0,india_telecom_sms
Who are on shift now ?,0,india_telecom_sms
Shudnt be a problem,0,india_telecom_sms
"Recently, gold and platinum have risen quite a bit",0,india_telecom_sms
The Federal Reserve is already on the path to cutting rates it's just a matter of when,0,india_telecom_sms
Joined....,0,india_telecom_sms
"Good evening, students in Bajaj Finserv's official group. I am Vijay bajaj, Bajaj Finserv's chief risk assessment expert. Ã°ÂÂ¤ÂWelcome new members to the group. There is less than a month left before the XAI International Securities Trading Competition startsÃ¢ÂÂ. After the competition officially starts, I will use advanced investment techniques and Bajaj Finserv's internal trading strategy to lead everyone to make more than 50% actual profit per week (please all students stay in the group to witness, cheer for us and the country)",0,india_telecom_sms
Please imagine,0,india_telecom_sms
"Enjoy unlimited Local, STD & Roaming calls on any network, daily 1GB & 100 SMS. Pack Valid for 24 daysAlso get FREE Wynk Music and Hellotunes, valid as per current pack open.wynk.in/HTLapu",1,india_telecom_sms
"Thank you, Assistant, for sharing with us even during your break. I will study your content carefully",0,india_telecom_sms
"Team, we have 2 site handover, I would request night shift engg to join call",0,india_telecom_sms
Yes did it,0,india_telecom_sms
The person you were calling at 15:16 is now available to take calls. Click here to call them back i.airtel.in/RMCAAlrt,1,india_telecom_sms
Upto 50% OFF + BUY1GET1 FREE on Eye & Sunglasses at Lenskart's Father's Day Sale. Offer valid till 20 June. Hurry limited Stocks! TnC Shop lskt.me/FatherDay,1,india_telecom_sms
Kya hua,0,india_telecom_sms
Should the price touch the retracement levels?,0,india_telecom_sms
We are getting this error,0,india_telecom_sms
Good evening everyone Check in,0,india_telecom_sms
Hello Your Unlimited pack MRP is expiring on2021-09-03 00:00:00.Now recharge from home with App Click http://bit.ly/GetMVA4,1,india_telecom_sms
"Afghan-Taliban crisis: Watch LIVE updates with Manorama news, NDTV & more on Vi Movies & TV app. Click bit.ly/Vi-moviess1",1,india_telecom_sms
I'm also waiting for the market to improve before adjusting my investment portfolio,0,india_telecom_sms
Have you informed anybody?,0,india_telecom_sms
Yes sir;,0,india_telecom_sms
eRupee 50 Cashback unlocked with Federal Bank Digital Rupee App. Download Now. Click https://fdrl.in/t/sAK1uH for T&C. -Federal Bank,1,india_telecom_sms
Pls join the call,0,india_telecom_sms
"I don't think that should be the case, if it does increase business, that would be a good thing indeed, and on the contrary decrease, wouldn't that be less profitable.",0,india_telecom_sms
So the idea that the Fed will cut rates in September is just market speculation,0,india_telecom_sms
My laptop is taking time to restart,0,india_telecom_sms
"Dear Digi Yatri, Your OTP for Digi Yatra App is 670016 Have a seamless and health-risk-free journey. Thanks, Digi Yatra Foundation wdgq610/72T",1,india_telecom_sms
Kk my network is used up,0,india_telecom_sms
Now buying a SIM online is quick & easy! Switch to Airtel prepaid from comfort of your home and get the SIM delivered for FREE. Click i.airtel.in/p-ds3,1,india_telecom_sms
Unable to connect internet,0,india_telecom_sms
"And even if after trying the power button for 15 mins, it's not starting",0,india_telecom_sms
I think they forgot that they are in support ??,0,india_telecom_sms
"Its MY SALE MY WAY at shoppersstop.com Enjoy upto 50% OFF + Use Code AC2K & get Rs.250 off on Rs.2500 & Rs.500 off on Rs.4000 Click bit.ly/SS_ESS to shop for your favourite brands in Watches, Bags & Accessories + Get offers on First Citizen Citi credit card & HDFC Bank cards bit.ly/SSEssTC T&C apply",1,india_telecom_sms
Ã°ÂÂÂÃ°ÂÂÂ,0,india_telecom_sms
Miniklub! A one stop shop for all your baby needs. Click the link https://bit.ly/3DN6H0e and get your offer.,1,india_telecom_sms
Launching Vi Best offers !!! 299= Unlimited calls +1.5GB/Day 28 days 479= Unlimited calls +1.5GB/Day 56 days To recharge Click bit.ly/ViRC20,1,india_telecom_sms
Thank you bro,0,india_telecom_sms
"Claim upto Rs.250 Cashback! You are eligible for a cashback on first 5 UPI transactions done via Airtel Thanks App, Tnc apply. Click i.airtel.in/PayAndEarn",1,india_telecom_sms
I will join in 2-3 mins,0,india_telecom_sms
"Anjaam Pathiraa, Uriyadi, Bigil, Kakshi: Amminippilla, Manorama News, LaLiga football matches on MTV & more on Vi Movies & TV app!Click bit.ly/Vi-mv34",1,india_telecom_sms
I shared the progresss,0,india_telecom_sms
""" If u use Fibonacci Retracements level with other concepts confirming like trend line, pivot point, or any dynamic support or resistanceÃÂ willÃÂ beÃÂ better""",0,india_telecom_sms
"I sent mail for Long term WFH, pls reply me ASAP",0,india_telecom_sms
After the release of the Hindenburg study the market began to fall,0,india_telecom_sms
"Welcome to Vi Tamil Nadu . Stay connected with Vi network while you roam. Enjoy free incoming calls on your Mobile number. Outgoing Calls & data will be charged as per your tariff. However if you are on an Unlimited pack, you also enjoy free outgoing calls as well as Data (as per quota), anywhere in India. Please enable Data Roaming to enjoy our superior Data experience. For free ROAMING PROFILE caller tunes, click bit.ly/ROAMi",1,india_telecom_sms
"Since the XAI International Securities Trading Competition is divided into profit ranking and voting ranking, the Bajaj Finserv official group is still recruiting new members. At present, the number of followers of the Bajaj Finserv official group may have exceeded 150,000. This makes me realize that I need to be cautious in every move I make, because I am not investing one person's funds, but the funds of the entire group of students. After the competition starts, I have to ensure that each member can make a profit of more than 30% per week, so that I can get a higher profit ranking, and more people will vote for meÃ¢ÂÂÃ¯Â¸Â",0,india_telecom_sms
"Regarding this point, I want to clarify",0,india_telecom_sms
Oh ok,0,india_telecom_sms
Would you be able to login to shift on time atleast ?,0,india_telecom_sms
I am just informing in case I am late,0,india_telecom_sms
"Dear Customer, Thank you for the transaction done today at SBI 70555 branch. Plz click on the given link to share your experience. https://crcf.sbi.co.in/ccf/home/GetFeedback?TxnDate=041023&TxnType=001060&JNo=20254308824. The feedback may be provided before 8 am tomorrow. No Personal Information would be captured. SBI",1,india_telecom_sms
I am facing some issue,0,india_telecom_sms
